User ID,Cohort Group,Date,Revenue
76405,2023-04,2021-09-19,$667.80
76406,2022-05,2021-04-02,$71.57
76407,2023-09,2021-10-22,$757.69
76408,2023-05,2022-02-07,$738.72
76409,2022-08,2021-09-25,$180.02
76410,2022-10,2021-11-19,$15.33
76411,2022-03,2023-11-27,$794.61
76412,2021-08,2022-06-16,$68.54
76413,2022-02,2023-03-10,$310.90
76414,2022-06,2023-04-18,$298.20
76415,2023-10,2022-01-18,$600.44
76416,2021-08,2022-04-19,$291.55
76417,2021-05,2022-12-23,$294.27
76418,2021-10,2022-01-08,$73.98
76419,2021-12,2022-05-18,$972.43
76420,2023-02,2023-08-04,$359.43
76421,2023-10,2021-10-29,$20.75
76422,2022-10,2021-08-10,$884.84
76423,2023-10,2021-01-08,$48.52
76424,2022-06,2022-11-26,$80.13
76425,2021-02,2022-02-18,$780.11
76426,2021-08,2023-08-26,$546.43
76427,2022-07,2023-05-31,$277.22
76428,2022-01,2021-04-04,$542.92
76429,2023-08,2021-06-27,$790.47
76430,2021-02,2021-02-04,$504.06
76431,2023-10,2022-12-25,$411.80
76432,2022-05,2023-07-01,$142.07
76433,2022-12,2022-09-15,$217.92
76434,2022-07,2022-01-09,$709.65
76435,2022-11,2023-12-22,$536.38
76436,2022-12,2021-01-04,$783.93
76437,2022-09,2021-10-12,$456.83
76438,2022-10,2022-07-06,$244.34
76439,2021-03,2021-12-12,$508.01
76440,2021-12,2021-05-20,$230.99
76441,2023-02,2023-07-27,$955.78
76442,2023-09,2023-07-06,$892.50
76443,2021-12,2021-06-02,$908.92
76444,2021-12,2022-12-17,$72.57
76445,2023-04,2023-10-25,$612.19
76446,2021-03,2023-11-14,$877.57
76447,2023-10,2023-12-20,$72.48
76448,2023-04,2021-03-25,$581.52
76449,2021-10,2021-12-23,$189.85
76450,2022-01,2021-03-21,$214.55
76451,2022-07,2022-06-18,$427.86
76452,2023-03,2022-02-17,$200.23
76453,2022-06,2023-09-01,$282.90
76454,2021-07,2022-02-11,$499.85
76455,2022-11,2021-01-17,$786.16
76456,2022-09,2022-01-01,$628.78
76457,2022-02,2021-12-20,$503.32
76458,2022-10,2022-04-13,$733.93
76459,2023-11,2023-03-29,$829.76
76460,2023-09,2023-02-05,$929.46
76461,2021-01,2023-11-16,$80.86
76462,2023-03,2023-07-24,$372.77
76463,2023-07,2021-04-28,$460.30
76464,2023-11,2021-03-15,$747.00
76465,2022-07,2023-07-14,$61.95
76466,2023-11,2022-02-05,$157.66
76467,2022-02,2023-10-17,$14.92
76468,2022-02,2021-04-17,$708.57
76469,2023-06,2021-04-27,$508.99
76470,2022-03,2022-10-26,$203.14
76471,2023-09,2022-07-05,$916.75
76472,2021-01,2023-05-15,$491.36
76473,2023-03,2021-07-29,$756.54
76474,2022-07,2023-02-05,$899.86
76475,2022-01,2022-12-28,$302.87
76476,2023-08,2023-07-31,$375.72
76477,2023-01,2023-02-25,$94.07
76478,2023-03,2022-03-29,$64.02
76479,2023-09,2022-09-22,$548.71
76480,2023-12,2023-07-11,$542.57
76481,2023-08,2023-03-25,$257.37
76482,2023-06,2023-05-13,$172.37
76483,2023-02,2022-12-18,$619.13
76484,2022-07,2023-09-27,$218.86
76485,2021-09,2021-12-29,$987.85
76486,2021-05,2021-04-25,$225.76
76487,2022-09,2023-10-26,$644.09
76488,2022-05,2021-06-26,$780.65
76489,2023-04,2022-07-20,$435.97
76490,2022-11,2022-10-06,$678.56
76491,2022-05,2022-05-09,$214.58
76492,2022-06,2022-01-28,$696.28
76493,2022-05,2023-08-12,$234.30
76494,2022-11,2023-04-24,$671.76
76495,2022-03,2021-11-27,$692.44
76496,2022-01,2022-06-02,$273.28
76497,2023-06,2023-12-03,$845.27
76498,2023-02,2023-10-21,$770.77
76499,2022-03,2022-03-21,$539.49
76500,2021-12,2023-02-20,$907.33
76501,2022-11,2022-05-21,$769.05
76502,2022-11,2022-08-12,$775.00
76503,2022-12,2022-12-26,$407.88
76504,2021-05,2021-09-30,$217.43
76505,2022-06,2021-10-23,$254.04
76506,2022-10,2021-07-21,$107.87
76507,2022-12,2021-10-03,$691.94
76508,2021-05,2023-08-02,$54.69
76509,2023-04,2023-08-12,$85.64
76510,2021-05,2023-09-21,$114.14
76511,2023-03,2022-07-01,$387.17
76512,2023-08,2021-06-23,$342.17
76513,2023-06,2022-01-09,$473.14
76514,2021-04,2023-05-04,$173.53
76515,2023-07,2021-02-11,$53.73
76516,2023-02,2022-02-02,$204.81
76517,2021-03,2022-08-06,$419.43
76518,2021-05,2022-07-21,$42.49
76519,2022-02,2022-10-11,$177.99
76520,2022-09,2023-04-28,$511.29
76521,2023-04,2023-02-19,$280.29
76522,2022-04,2022-01-01,$819.66
76523,2021-01,2021-03-31,$585.68
76524,2023-03,2021-01-19,$66.14
76525,2023-11,2022-03-17,$363.67
76526,2023-12,2023-03-10,$794.05
76527,2021-07,2023-10-07,$593.41
76528,2022-02,2022-08-21,$745.48
76529,2021-01,2023-01-11,$727.97
76530,2022-03,2023-08-25,$381.38
76531,2023-03,2023-12-10,$543.22
76532,2022-12,2021-03-06,$997.59
76533,2021-01,2023-02-13,$258.53
76534,2023-03,2023-06-04,$389.52
76535,2023-04,2021-12-02,$593.33
76536,2023-12,2021-01-04,$587.57
76537,2021-08,2021-02-14,$166.90
76538,2023-04,2022-01-30,$440.24
76539,2022-06,2021-04-26,$969.64
76540,2022-02,2022-04-10,$505.17
76541,2023-11,2022-11-15,$140.32
76542,2023-11,2023-06-30,$894.34
76543,2022-02,2022-12-11,$87.31
76544,2022-04,2023-12-17,$749.25
76545,2021-04,2023-12-24,$734.99
76546,2022-08,2023-01-15,$54.53
76547,2021-10,2021-09-14,$676.71
76548,2022-05,2023-01-03,$827.26
76549,2023-03,2021-01-19,$856.88
76550,2021-11,2021-01-16,$840.39
76551,2022-04,2023-04-17,$852.57
76552,2023-04,2021-04-02,$842.86
76553,2022-02,2021-12-04,$614.62
76554,2021-04,2021-12-14,$485.40
76555,2023-07,2022-03-30,$766.72
76556,2022-11,2022-11-26,$609.89
76557,2022-06,2021-03-11,$602.66
76558,2022-09,2023-10-24,$885.77
76559,2023-02,2021-11-03,$178.94
76560,2022-09,2023-12-30,$598.02
76561,2022-12,2023-08-25,$27.00
76562,2022-12,2023-07-29,$889.68
76563,2023-02,2023-07-18,$23.52
76564,2021-04,2022-10-08,$577.40
76565,2023-02,2021-11-12,$493.29
76566,2023-05,2021-06-10,$912.83
76567,2022-10,2021-12-21,$504.77
76568,2021-02,2021-09-08,$484.40
76569,2022-08,2023-07-23,$286.85
76570,2021-10,2021-11-01,$959.94
76571,2022-03,2021-04-18,$31.38
76572,2023-03,2021-04-17,$396.36
76573,2021-05,2022-09-25,$499.16
76574,2023-07,2022-09-14,$502.59
76575,2022-10,2022-09-18,$615.04
76576,2021-03,2022-07-05,$342.06
76577,2022-03,2021-08-12,$735.50
76578,2022-06,2022-03-01,$189.75
76579,2023-02,2022-12-03,$355.12
76580,2021-06,2023-02-22,$826.74
76581,2022-02,2023-08-04,$127.87
76582,2023-06,2021-03-16,$94.80
76583,2021-04,2021-06-21,$382.15
76584,2021-07,2023-08-11,$887.43
76585,2022-12,2021-01-30,$452.67
76586,2022-11,2022-11-28,$797.61
76587,2022-04,2022-02-09,$501.23
76588,2023-08,2021-06-21,$226.11
76589,2022-02,2022-05-02,$279.43
76590,2022-08,2023-01-17,$491.32
76591,2022-11,2022-03-16,$801.97
76592,2021-08,2022-01-29,$444.55
76593,2023-12,2022-01-23,$146.01
76594,2022-09,2023-07-11,$294.29
76595,2021-01,2022-06-23,$776.55
76596,2021-10,2021-05-21,$860.67
76597,2021-01,2021-02-17,$890.64
76598,2023-11,2022-10-26,$991.09
76599,2022-05,2022-06-09,$924.07
76600,2021-09,2023-09-17,$668.23
76601,2023-08,2021-05-23,$843.83
76602,2021-11,2023-09-06,$432.52
76603,2022-11,2023-04-11,$666.85
76604,2023-06,2021-03-04,$26.67
76605,2021-09,2022-07-20,$883.70
76606,2021-12,2023-05-28,$507.02
76607,2021-12,2022-09-22,$408.82
76608,2023-10,2022-10-24,$938.73
76609,2023-05,2022-04-18,$157.24
76610,2022-03,2021-05-13,$376.30
76611,2022-11,2023-07-21,$889.31
76612,2023-02,2023-10-10,$578.23
76613,2022-05,2021-12-27,$332.83
76614,2021-12,2023-09-29,$776.51
76615,2023-02,2021-06-09,$692.64
76616,2021-02,2021-01-19,$728.56
76617,2022-09,2022-06-05,$624.88
76618,2023-07,2021-10-17,$292.94
76619,2021-03,2022-12-04,$298.31
76620,2022-07,2022-10-22,$834.93
76621,2022-10,2021-11-24,$632.18
76622,2022-06,2021-08-04,$860.28
76623,2023-08,2022-04-29,$998.57
76624,2022-02,2023-07-08,$336.48
76625,2023-05,2021-01-17,$414.65
76626,2023-03,2023-10-24,$731.99
76627,2023-09,2023-08-31,$225.50
76628,2021-01,2023-02-04,$694.54
76629,2022-12,2023-08-26,$617.38
76630,2023-02,2021-09-22,$145.61
76631,2021-11,2022-03-30,$579.28
76632,2022-12,2023-07-28,$171.20
76633,2021-12,2023-03-30,$492.58
76634,2022-07,2022-04-27,$492.41
76635,2021-10,2022-10-20,$309.72
76636,2023-03,2021-04-14,$531.25
76637,2021-12,2022-07-26,$703.39
76638,2023-07,2021-09-18,$766.17
76639,2022-06,2021-11-12,$64.93
76640,2021-05,2023-04-29,$55.99
76641,2021-06,2022-07-20,$394.21
76642,2021-04,2023-04-11,$925.36
76643,2021-02,2022-07-09,$491.01
76644,2023-02,2022-12-13,$828.33
76645,2023-02,2021-10-19,$393.23
76646,2023-02,2022-05-12,$858.97
76647,2022-08,2023-01-24,$714.71
76648,2023-06,2021-09-07,$905.26
76649,2021-07,2023-04-05,$165.88
76650,2021-06,2023-05-09,$441.24
76651,2021-03,2022-09-19,$416.16
76652,2021-06,2023-01-28,$954.96
76653,2021-09,2022-08-01,$711.99
76654,2022-12,2022-06-01,$789.32
76655,2021-04,2022-10-18,$744.09
76656,2021-06,2021-06-25,$931.19
76657,2023-11,2021-07-18,$418.61
76658,2021-04,2021-04-28,$365.71
76659,2021-12,2023-10-25,$329.75
76660,2021-07,2023-11-07,$384.74
76661,2022-05,2022-09-10,$421.04
76662,2023-01,2023-11-15,$932.74
76663,2022-03,2023-08-19,$602.00
76664,2023-04,2023-08-20,$669.46
76665,2021-02,2022-04-29,$474.00
76666,2022-05,2023-07-22,$443.60
76667,2021-07,2022-07-14,$960.26
76668,2022-11,2021-09-02,$890.91
76669,2023-03,2021-04-02,$668.17
76670,2022-05,2023-08-06,$58.36
76671,2021-06,2022-09-21,$970.11
76672,2023-04,2022-03-20,$426.66
76673,2021-10,2022-09-29,$597.25
76674,2021-09,2022-06-15,$113.90
76675,2022-11,2022-08-06,$61.63
76676,2021-04,2023-08-26,$49.55
76677,2023-09,2022-09-14,$479.93
76678,2021-02,2022-10-13,$131.00
76679,2023-10,2021-11-23,$228.17
76680,2022-12,2022-07-20,$934.15
76681,2022-08,2023-05-23,$374.53
76682,2023-07,2021-01-10,$233.50
76683,2021-05,2023-01-14,$412.70
76684,2021-03,2023-05-19,$500.84
76685,2022-11,2023-03-16,$689.01
76686,2021-11,2023-12-14,$871.97
76687,2021-06,2023-11-23,$585.68
76688,2022-05,2022-12-27,$590.55
76689,2023-06,2023-10-28,$476.96
76690,2021-08,2021-03-17,$399.56
76691,2023-08,2022-01-09,$540.99
76692,2022-08,2022-07-24,$186.19
76693,2023-09,2022-11-01,$598.16
76694,2022-09,2021-06-27,$999.31
76695,2021-10,2022-09-30,$447.85
76696,2022-06,2021-04-18,$155.42
76697,2021-06,2021-03-10,$725.42
76698,2023-04,2023-12-16,$130.01
76699,2022-12,2022-11-21,$139.86
76700,2022-12,2022-05-03,$524.35
76701,2021-08,2022-09-14,$992.69
76702,2023-11,2021-12-06,$588.54
76703,2023-08,2021-06-16,$240.57
76704,2023-02,2021-11-18,$770.80
76705,2023-10,2022-09-23,$878.99
76706,2021-02,2022-10-11,$998.67
76707,2021-06,2022-05-21,$452.65
76708,2021-08,2021-12-24,$112.63
76709,2022-01,2022-04-14,$932.21
76710,2022-10,2021-11-11,$392.39
76711,2022-09,2022-06-29,$693.89
76712,2021-05,2022-05-20,$626.60
76713,2023-07,2023-12-20,$13.40
76714,2021-04,2021-11-17,$93.53
76715,2021-02,2021-07-21,$731.86
76716,2022-06,2021-06-10,$131.15
76717,2023-09,2022-09-29,$423.50
76718,2021-06,2023-11-12,$556.99
76719,2021-06,2022-08-29,$915.00
76720,2021-08,2022-08-03,$126.48
76721,2021-08,2023-03-18,$907.26
76722,2022-01,2022-06-04,$540.74
76723,2023-08,2022-05-28,$901.72
76724,2023-06,2021-05-13,$186.00
76725,2021-09,2021-01-03,$231.32
76726,2023-03,2021-02-06,$272.08
76727,2022-11,2023-02-26,$975.32
76728,2023-03,2023-07-07,$400.88
76729,2023-07,2022-12-07,$238.99
76730,2023-11,2022-01-20,$649.07
76731,2021-02,2021-12-11,$768.56
76732,2022-03,2023-03-05,$612.41
76733,2021-03,2023-07-02,$478.31
76734,2021-03,2022-07-21,$236.06
76735,2021-08,2022-11-20,$531.04
76736,2021-03,2022-08-09,$125.19
76737,2023-05,2022-06-25,$119.19
76738,2022-09,2022-09-15,$297.57
76739,2022-06,2021-06-29,$901.17
76740,2023-06,2023-09-13,$119.40
76741,2022-01,2021-03-17,$30.55
76742,2022-11,2023-02-02,$134.51
76743,2023-04,2022-04-02,$854.53
76744,2021-07,2023-05-01,$538.02
76745,2022-05,2021-02-22,$362.40
76746,2023-01,2021-01-29,$711.39
76747,2022-07,2022-10-06,$633.59
76748,2021-04,2022-06-17,$921.36
76749,2022-04,2022-11-22,$512.53
76750,2021-08,2023-09-26,$900.89
76751,2021-05,2022-06-30,$440.24
76752,2022-01,2021-06-25,$626.34
76753,2022-01,2023-03-06,$239.91
76754,2023-06,2022-11-22,$370.89
76755,2023-05,2023-10-04,$699.59
76756,2021-02,2023-01-12,$566.29
76757,2021-09,2023-12-21,$168.23
76758,2021-03,2021-07-17,$278.62
76759,2021-09,2023-09-30,$17.66
76760,2023-07,2022-06-13,$679.87
76761,2023-04,2023-06-03,$525.02
76762,2021-09,2021-05-31,$504.84
76763,2023-08,2022-04-28,$330.33
76764,2023-08,2021-08-27,$916.38
76765,2021-10,2023-06-05,$843.42
76766,2023-04,2021-11-14,$687.91
76767,2023-11,2021-12-28,$770.84
76768,2022-05,2023-01-15,$541.78
76769,2022-04,2022-12-09,$15.20
76770,2022-12,2021-07-10,$264.90
76771,2021-06,2023-03-06,$20.60
76772,2023-09,2021-10-13,$239.14
76773,2023-11,2022-12-20,$304.52
76774,2023-03,2022-12-13,$99.51
76775,2023-01,2022-03-30,$755.51
76776,2022-09,2022-05-17,$915.47
76777,2023-09,2022-06-11,$587.72
76778,2022-07,2022-06-20,$127.49
76779,2022-10,2021-06-25,$816.26
76780,2021-04,2022-12-06,$119.83
76781,2021-07,2022-02-01,$75.41
76782,2022-07,2023-04-10,$734.05
76783,2023-05,2023-08-27,$597.84
76784,2021-10,2022-02-23,$859.03
76785,2023-10,2022-04-20,$997.65
76786,2022-10,2022-04-30,$727.24
76787,2022-08,2022-07-14,$20.04
76788,2022-09,2023-06-25,$761.12
76789,2023-08,2021-12-25,$114.31
76790,2021-08,2023-04-14,$922.35
76791,2022-02,2022-10-28,$163.46
76792,2023-07,2023-01-04,$63.86
76793,2021-07,2023-12-25,$480.82
76794,2021-09,2023-04-04,$101.51
76795,2021-07,2023-10-15,$62.51
76796,2022-01,2022-06-24,$162.40
76797,2021-07,2023-10-28,$741.77
76798,2021-04,2023-10-16,$961.07
76799,2022-05,2022-01-29,$566.38
76800,2023-02,2022-10-20,$10.01
76801,2021-10,2023-11-05,$835.60
76802,2022-01,2022-09-22,$154.00
76803,2021-05,2022-03-08,$296.61
76804,2023-12,2023-12-20,$380.54
76805,2022-06,2022-09-29,$930.61
76806,2023-12,2023-11-01,$997.59
76807,2022-09,2021-07-12,$196.72
76808,2023-04,2023-07-11,$267.58
76809,2021-07,2022-05-02,$883.83
76810,2022-08,2021-11-13,$666.25
76811,2022-07,2023-07-31,$643.39
76812,2022-06,2021-10-14,$44.06
76813,2021-03,2022-09-01,$502.08
76814,2023-02,2021-03-30,$380.43
76815,2022-04,2021-04-17,$19.51
76816,2023-10,2023-09-17,$878.54
76817,2021-11,2021-05-30,$649.00
76818,2021-09,2022-05-22,$312.72
76819,2021-06,2022-07-11,$843.62
76820,2023-04,2021-07-05,$967.97
76821,2022-02,2022-07-13,$578.68
76822,2022-09,2023-08-26,$577.74
76823,2022-11,2023-11-19,$130.06
76824,2021-07,2021-01-10,$421.07
76825,2023-09,2023-10-06,$17.63
76826,2022-01,2022-05-29,$765.06
76827,2022-01,2021-09-17,$814.71
76828,2021-06,2021-04-02,$201.80
76829,2023-12,2023-11-22,$919.62
76830,2021-04,2021-05-04,$546.25
76831,2021-05,2023-06-28,$203.10
76832,2022-08,2023-06-02,$354.82
76833,2022-05,2022-02-14,$732.08
76834,2023-01,2022-12-13,$430.99
76835,2022-09,2023-02-16,$318.45
76836,2022-02,2023-07-09,$945.93
76837,2023-05,2023-12-31,$477.81
76838,2022-06,2022-06-08,$336.11
76839,2023-09,2021-07-23,$624.08
76840,2022-10,2023-08-24,$787.52
76841,2023-07,2022-08-19,$342.55
76842,2022-02,2021-12-27,$108.25
76843,2022-12,2022-12-28,$606.02
76844,2021-03,2022-09-03,$968.54
76845,2021-10,2022-12-15,$122.44
76846,2023-05,2021-03-22,$920.17
76847,2022-08,2021-07-15,$246.42
76848,2022-01,2022-04-07,$527.66
76849,2022-07,2022-06-07,$514.04
76850,2021-05,2021-04-05,$632.33
76851,2023-02,2023-08-23,$150.63
76852,2023-06,2023-09-12,$305.18
76853,2022-11,2021-12-13,$233.96
76854,2022-08,2022-11-08,$932.42
76855,2021-10,2023-12-06,$639.47
76856,2023-12,2023-12-07,$139.66
76857,2022-06,2021-03-29,$907.27
76858,2021-11,2021-09-21,$827.93
76859,2023-01,2021-05-22,$220.81
76860,2022-09,2023-08-15,$529.32
76861,2023-12,2023-08-20,$506.19
76862,2022-05,2022-11-06,$725.19
76863,2021-10,2021-10-24,$166.46
76864,2023-05,2023-03-06,$618.57
76865,2021-02,2023-07-20,$423.03
76866,2022-03,2023-09-02,$298.52
76867,2021-07,2021-10-29,$339.55
76868,2023-05,2022-03-18,$956.74
76869,2022-08,2023-03-28,$966.10
76870,2021-09,2022-03-24,$805.64
76871,2022-07,2022-05-05,$340.96
76872,2021-10,2023-11-08,$768.29
76873,2023-11,2023-06-26,$168.58
76874,2022-07,2022-01-29,$815.05
76875,2021-01,2022-09-17,$33.32
76876,2021-04,2021-01-19,$104.18
76877,2023-12,2021-05-24,$580.60
76878,2023-03,2023-08-02,$317.60
76879,2022-07,2022-05-07,$159.97
76880,2022-02,2022-06-29,$971.41
76881,2023-01,2022-12-01,$460.39
76882,2022-01,2023-03-09,$233.55
76883,2022-12,2023-09-03,$758.62
76884,2022-04,2022-04-27,$744.12
76885,2022-12,2022-02-02,$318.18
76886,2022-05,2023-09-07,$488.43
76887,2021-09,2022-05-30,$659.95
76888,2021-12,2021-02-01,$490.17
76889,2022-09,2023-03-26,$416.16
76890,2023-05,2021-10-28,$348.10
76891,2023-08,2021-03-07,$445.56
76892,2023-02,2023-11-10,$172.56
76893,2022-02,2021-10-25,$914.69
76894,2021-12,2021-10-13,$397.52
76895,2023-08,2023-10-25,$413.23
76896,2023-05,2023-10-04,$356.82
76897,2023-11,2021-11-21,$392.90
76898,2023-05,2023-12-13,$674.12
76899,2022-01,2021-05-31,$992.58
76900,2023-12,2023-12-17,$607.96
76901,2021-07,2021-12-10,$157.68
76902,2022-05,2022-12-19,$303.65
76903,2021-03,2023-01-19,$310.92
76904,2021-06,2023-09-09,$380.46
76905,2023-01,2021-04-14,$933.72
76906,2023-07,2022-02-27,$328.13
76907,2022-12,2022-05-03,$809.88
76908,2023-04,2023-04-16,$689.90
76909,2022-06,2021-09-19,$24.78
76910,2023-06,2022-04-10,$312.87
76911,2021-04,2022-08-09,$521.31
76912,2021-11,2021-08-01,$446.61
76913,2021-08,2022-11-23,$93.09
76914,2022-05,2023-07-30,$919.08
76915,2021-07,2021-08-16,$10.52
76916,2023-12,2022-01-20,$406.45
76917,2022-11,2022-11-20,$651.11
76918,2021-07,2022-10-26,$382.49
76919,2022-04,2023-05-28,$602.65
76920,2022-07,2021-04-19,$58.08
76921,2023-09,2022-10-02,$730.32
76922,2022-09,2023-09-16,$438.07
76923,2023-11,2021-11-29,$880.54
76924,2021-12,2021-02-23,$389.49
76925,2022-12,2023-09-03,$776.08
76926,2023-11,2021-07-16,$688.54
76927,2022-11,2023-05-02,$52.67
76928,2021-03,2021-09-28,$542.18
76929,2022-07,2023-08-30,$356.81
76930,2022-09,2023-04-26,$946.05
76931,2023-08,2022-10-12,$925.73
76932,2022-06,2021-07-10,$106.95
76933,2022-10,2023-09-01,$74.39
76934,2021-09,2021-10-17,$846.16
76935,2023-05,2023-09-29,$203.94
76936,2022-11,2023-12-07,$977.13
76937,2023-01,2022-06-01,$88.97
76938,2022-10,2021-06-30,$741.19
76939,2021-09,2023-08-18,$462.10
76940,2022-07,2023-07-30,$888.24
76941,2022-11,2022-04-11,$868.46
76942,2023-01,2021-11-28,$106.28
76943,2023-07,2023-10-29,$882.33
76944,2023-09,2021-10-15,$14.32
76945,2021-10,2021-04-27,$841.42
76946,2021-03,2022-03-28,$595.00
76947,2021-01,2021-05-18,$939.08
76948,2021-09,2022-01-25,$466.32
76949,2021-10,2023-12-11,$681.17
76950,2022-02,2023-10-06,$865.63
76951,2022-06,2021-08-02,$774.34
76952,2022-09,2022-06-07,$144.29
76953,2022-05,2021-07-13,$87.63
76954,2022-05,2023-04-28,$580.14
76955,2021-10,2023-03-16,$985.34
76956,2022-11,2021-07-21,$430.94
76957,2021-06,2021-04-20,$106.07
76958,2022-06,2023-10-31,$713.63
76959,2022-12,2023-09-27,$258.09
76960,2023-12,2022-03-21,$878.93
76961,2021-11,2023-02-01,$203.23
76962,2021-11,2021-12-14,$701.68
76963,2021-08,2021-10-04,$24.97
76964,2022-05,2022-07-28,$338.34
76965,2022-06,2022-07-07,$587.75
76966,2021-07,2021-06-07,$164.14
76967,2021-05,2023-10-28,$744.26
76968,2021-02,2022-07-16,$548.38
76969,2023-12,2021-08-02,$843.44
76970,2022-05,2021-08-09,$416.08
76971,2021-10,2023-03-23,$966.08
76972,2021-06,2021-06-10,$911.36
76973,2021-10,2021-02-20,$925.90
76974,2022-01,2022-06-11,$689.40
76975,2023-03,2022-07-28,$164.09
76976,2021-08,2023-01-12,$867.30
76977,2023-02,2022-12-03,$581.01
76978,2023-03,2022-09-05,$151.51
76979,2021-07,2021-07-01,$306.41
76980,2023-04,2021-04-03,$428.68
76981,2022-06,2022-01-20,$500.45
76982,2022-10,2022-02-10,$22.78
76983,2023-08,2022-11-13,$247.70
76984,2023-02,2023-01-23,$877.46
76985,2023-04,2022-06-10,$882.60
76986,2022-09,2021-02-21,$342.54
76987,2021-06,2023-07-22,$374.28
76988,2021-11,2021-10-07,$223.06
76989,2022-12,2023-02-15,$579.25
76990,2021-04,2022-11-16,$253.73
76991,2021-05,2023-03-08,$418.19
76992,2021-03,2022-07-20,$775.18
76993,2021-08,2021-01-07,$989.29
76994,2022-10,2021-09-03,$81.60
76995,2021-09,2023-03-20,$225.07
76996,2021-05,2021-10-07,$196.31
76997,2023-01,2021-02-10,$570.29
76998,2021-03,2022-08-31,$155.04
76999,2022-08,2023-01-23,$257.11
77000,2022-06,2021-10-12,$146.13
77001,2021-08,2021-07-20,$653.84
77002,2021-08,2023-05-07,$565.14
77003,2021-07,2022-03-20,$140.06
77004,2022-03,2021-10-25,$308.84
77005,2021-06,2022-11-28,$658.40
77006,2021-11,2023-05-31,$61.78
77007,2021-08,2023-10-30,$540.71
77008,2022-03,2023-12-12,$610.63
77009,2021-11,2022-10-13,$661.23
77010,2023-02,2022-06-10,$95.84
77011,2022-09,2021-08-27,$328.68
77012,2023-11,2021-10-10,$794.24
77013,2022-08,2022-03-29,$667.17
77014,2022-05,2023-12-06,$154.39
77015,2023-08,2022-01-23,$377.47
77016,2022-03,2023-07-31,$428.50
77017,2021-02,2021-06-01,$871.79
77018,2021-12,2021-04-27,$614.16
77019,2021-07,2023-02-10,$490.55
77020,2022-01,2022-08-05,$420.48
77021,2021-03,2023-09-15,$590.00
77022,2022-11,2022-07-17,$784.27
77023,2021-11,2023-11-24,$531.59
77024,2022-03,2021-01-28,$234.46
77025,2022-07,2021-05-14,$446.97
77026,2023-01,2021-12-08,$881.88
77027,2022-03,2022-09-20,$751.50
77028,2021-09,2021-04-11,$88.36
77029,2021-01,2023-06-11,$705.88
77030,2021-11,2022-02-15,$487.97
77031,2022-11,2021-12-27,$227.65
77032,2022-07,2022-10-11,$318.35
77033,2022-06,2022-10-13,$416.13
77034,2022-03,2022-01-27,$873.76
77035,2023-07,2021-08-25,$512.15
77036,2022-07,2022-02-07,$58.35
77037,2023-05,2021-03-06,$735.39
77038,2022-03,2023-10-29,$611.59
77039,2022-06,2021-03-29,$422.04
77040,2022-08,2021-05-20,$873.35
77041,2022-05,2023-12-22,$345.29
77042,2023-04,2022-08-25,$537.37
77043,2023-08,2022-06-19,$43.52
77044,2021-08,2023-03-19,$707.90
77045,2021-06,2023-11-26,$547.82
77046,2023-11,2021-07-16,$875.18
77047,2022-05,2022-07-08,$62.33
77048,2022-08,2021-12-11,$199.25
77049,2022-06,2021-10-31,$968.78
77050,2023-04,2023-05-12,$191.95
77051,2023-03,2023-12-27,$87.11
77052,2021-06,2021-04-09,$123.64
77053,2022-03,2021-08-25,$475.45
77054,2022-04,2023-08-10,$325.69
77055,2022-09,2023-07-27,$355.92
77056,2021-04,2023-12-27,$995.21
77057,2021-11,2021-08-26,$635.62
77058,2023-09,2021-11-21,$200.01
77059,2022-03,2022-11-15,$378.58
77060,2021-09,2021-06-12,$148.21
77061,2023-03,2021-03-13,$357.26
77062,2023-03,2023-03-27,$798.99
77063,2023-06,2022-04-30,$828.77
77064,2021-09,2022-05-27,$526.16
77065,2021-12,2023-05-22,$179.48
77066,2021-11,2022-03-12,$75.01
77067,2022-09,2022-04-20,$220.23
77068,2023-02,2021-10-11,$985.69
77069,2023-02,2022-05-23,$762.68
77070,2021-07,2022-05-23,$312.53
77071,2022-09,2022-05-22,$427.24
77072,2023-09,2021-05-05,$942.26
77073,2022-07,2021-07-13,$416.06
77074,2021-09,2022-04-20,$810.39
77075,2021-11,2021-05-11,$504.82
77076,2021-02,2021-09-05,$398.08
77077,2021-02,2021-05-30,$733.38
77078,2021-05,2023-01-06,$147.60
77079,2021-07,2022-12-05,$16.05
77080,2022-02,2023-06-11,$395.45
77081,2023-05,2021-09-07,$119.06
77082,2022-08,2021-11-12,$188.16
77083,2023-02,2023-01-27,$546.31
77084,2022-08,2023-04-30,$351.31
77085,2023-08,2021-01-18,$932.67
77086,2022-01,2021-10-16,$782.78
77087,2022-07,2021-03-07,$230.67
77088,2021-05,2023-05-24,$541.08
77089,2022-10,2022-07-25,$280.98
77090,2021-10,2023-01-23,$719.16
77091,2021-12,2023-04-14,$459.38
77092,2021-08,2023-01-19,$851.23
77093,2021-05,2021-04-17,$593.27
77094,2021-05,2021-06-19,$753.49
77095,2022-10,2023-07-08,$229.40
77096,2021-08,2021-12-23,$864.23
77097,2021-05,2021-09-12,$688.35
77098,2022-05,2023-10-12,$455.14
77099,2023-07,2021-11-07,$423.92
77100,2021-08,2023-02-16,$143.69
77101,2022-07,2023-04-09,$101.60
77102,2023-12,2021-10-05,$449.50
77103,2021-12,2021-08-20,$775.79
